count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,csv_path
299,15.0,282.0,2025/2/25,10686.42217,10056.42217,1740463061,4.0,3.0,武田,Right,TOK,3,皆吉,Left,niu,9,Top,2,0,2,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,,0.97,0.004,31.36568614,31.14858099,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,野中,,,Undefined,,,,3,3A,2505510299,一ゴ,,10684,https://youtu.be/_3MnIPxHw_o&t=10684,5899,https://youtu.be/5EDcInzAEH4&t=5899,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","木原,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","L,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",25.0,972671.0,TokyoBBC Left,,1740463065.0,1740463065.0,Slider,N,-0.0415,0.9922,114.7,1500.19,1438.7,95.9,1:18,1.0,2.0728397,33.0,41.9,39.3,33.0,-6.22,1.52,1.57,0.82,16.46,972671@1740463065,V3P4DLKO0850A,-3.1095018,-5.9292693,untitled,,245.0,972881.0,TokyoBBC Right,,1740463065.0,1740463065.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463065,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
300,1.0,283.0,2025/2/25,10862.44113,10232.44113,1740463237,1.0,1.0,田川,Right,niu,1,竹山,Right,TOK,9,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.203,0.22,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510300,ボール,,10860,https://youtu.be/_3MnIPxHw_o&t=10860,5920,https://youtu.be/5EDcInzAEH4&t=5920,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",17.0,972671.0,TokyoBBC Left,,1740463242.0,1740463242.0,Cutter,N,0.0259,1.2618,131.78,2036.45,1919.7,94.27,0:50,1.0,,46.7,13.9,43.5,21.3,-6.42,0.82,1.55,1.18,19.5,972671@1740463242,V3P4DLKO0850A,-5.3441925,-3.1355526,untitled,,237.0,972881.0,TokyoBBC Right,,1740463241.0,1740463241.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463241,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
301,2.0,284.0,2025/2/25,10876.94883,10246.94883,1740463251,1.0,2.0,田川,Right,niu,1,竹山,Right,TOK,9,Bottom,0,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.95,0.028,17.1497839,130.8150839,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2505510301,ファール,,10874,https://youtu.be/_3MnIPxHw_o&t=10874,5935,https://youtu.be/5EDcInzAEH4&t=5935,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",16.0,972671.0,TokyoBBC Left,,1740463256.0,1740463256.0,Slider,N,0.053,0.9983,132.05,2097.03,1979.2,94.38,1:08,1.0,,33.0,8.5,36.6,25.1,-6.32,0.01,1.51,1.15,19.3,972671@1740463256,V3P4DLKO0850A,-5.6485715,-4.0559626,untitled,,236.0,972881.0,TokyoBBC Right,,1740463256.0,1740463256.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463256,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
302,3.0,285.0,2025/2/25,10908.69099,10278.69099,1740463283,1.0,3.0,田川,Right,niu,1,竹山,Right,TOK,9,Bottom,0,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,1.197,0.112,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510302,空振り,,10906,https://youtu.be/_3MnIPxHw_o&t=10906,5953,https://youtu.be/5EDcInzAEH4&t=5953,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",15.0,972671.0,TokyoBBC Left,,1740463287.0,1740463287.0,Cutter,N,0.1014,1.2271,134.64,1951.12,1794.9,92.0,0:52,1.0,,5.0,26.3,39.5,20.1,-6.46,0.64,1.53,1.2,23.08,972671@1740463287,V3P4DLKO0850A,-4.4337087,-5.8502917,untitled,,235.0,972881.0,TokyoBBC Right,,1740463287.0,1740463287.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463287,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
303,4.0,286.0,2025/2/25,10926.24117,10296.24117,1740463301,1.0,4.0,田川,Right,niu,1,竹山,Right,TOK,9,Bottom,0,1,2,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.702,-0.228,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510303,見三振,,10924,https://youtu.be/_3MnIPxHw_o&t=10924,5970,https://youtu.be/5EDcInzAEH4&t=5970,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",14.0,972671.0,TokyoBBC Left,,1740463305.0,1740463305.0,ChangeUp,N,-0.4411,0.7262,116.41,1975.51,616.3,31.2,7:46,1.0,,-17.2,-34.3,-10.3,-14.8,-6.57,1.86,1.54,1.17,71.82,972671@1740463305,V3P4DLKO0850A,-9.246176,-8.293726,untitled,,234.0,972881.0,TokyoBBC Right,,1740463305.0,1740463305.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463305,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
304,5.0,287.0,2025/2/25,10954.99227,10324.99227,1740463329,2.0,1.0,田川,Right,niu,2,大山,Right,TOK,9,Bottom,1,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.99,0.184,43.88246436,-20.87159707,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2505510304,遊ゴ,,10952,https://youtu.be/_3MnIPxHw_o&t=10952,5989,https://youtu.be/5EDcInzAEH4&t=5989,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",13.0,972671.0,TokyoBBC Left,,1740463334.0,1740463334.0,Undefined,,,,,,,,,,,,,,,,,,,,972671@1740463334,V3P4DLKO0850A,,,untitled,,233.0,972881.0,TokyoBBC Right,,1740463334.0,1740463334.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463334,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
305,6.0,288.0,2025/2/25,10990.00912,10360.00912,1740463364,3.0,1.0,田川,Right,niu,3,小村,Left,TOK,9,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.666,0.264,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510305,見逃し,,10988,https://youtu.be/_3MnIPxHw_o&t=10988,6007,https://youtu.be/5EDcInzAEH4&t=6007,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",12.0,972671.0,TokyoBBC Left,,1740463369.0,1740463369.0,Slider,Y,0.3358,0.8846,125.26,1282.72,1279.7,99.76,1:52,1.0,,29.0,5.7,0.0,0.0,-5.08,0.39,1.54,1.18,-3.93,972671@1740463369,V3P4DLKO0850A,-4.6333346,-5.622424,untitled,,232.0,972881.0,TokyoBBC Right,,1740463369.0,1740463369.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463369,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
306,7.0,289.0,2025/2/25,11002.64282,10372.64282,1740463377,3.0,2.0,田川,Right,niu,3,小村,Left,TOK,9,Bottom,2,0,1,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.69,0.367,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510306,ボール,,11000,https://youtu.be/_3MnIPxHw_o&t=11000,6020,https://youtu.be/5EDcInzAEH4&t=6020,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",11.0,972671.0,TokyoBBC Left,,1740463382.0,1740463382.0,Undefined,,,,,,,,,,,,,,,,,,,,972671@1740463382,V3P4DLKO0850A,,,untitled,,231.0,972881.0,TokyoBBC Right,,1740463381.0,1740463381.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463381,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
307,8.0,290.0,2025/2/25,11020.95007,10390.95007,1740463395,3.0,3.0,田川,Right,niu,3,小村,Left,TOK,9,Bottom,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.966,0.413,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510307,ボール,,11018,https://youtu.be/_3MnIPxHw_o&t=11018,6038,https://youtu.be/5EDcInzAEH4&t=6038,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",10.0,972671.0,TokyoBBC Left,,1740463399.0,1740463399.0,Undefined,,,,,,,,,,,,,,,,,,,,972671@1740463399,V3P4DLKO0850A,,,untitled,,230.0,972881.0,TokyoBBC Right,,1740463399.0,1740463399.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463399,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
308,9.0,291.0,2025/2/25,11044.81151,10414.81151,1740463419,3.0,4.0,田川,Right,niu,3,小村,Left,TOK,9,Bottom,2,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.35,-0.24,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510308,ボール,,11042,https://youtu.be/_3MnIPxHw_o&t=11042,6062,https://youtu.be/5EDcInzAEH4&t=6062,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",9.0,972671.0,TokyoBBC Left,,1740463424.0,1740463424.0,Slider,N,-0.2265,0.23,124.28,1399.36,1380.9,98.68,1:40,1.0,,15.2,38.7,27.2,33.3,-8.05,-2.07,1.54,1.18,-9.32,972671@1740463424,V3P4DLKO0850A,-5.0122147,-9.306465,untitled,,229.0,972881.0,TokyoBBC Right,,1740463424.0,1740463424.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463424,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
309,10.0,292.0,2025/2/25,11069.96047,10439.96047,1740463444,3.0,5.0,田川,Right,niu,3,小村,Left,TOK,9,Bottom,2,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,1.203,0.188,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510309,四球,,11067,https://youtu.be/_3MnIPxHw_o&t=11067,6087,https://youtu.be/5EDcInzAEH4&t=6087,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",8.0,972671.0,TokyoBBC Left,,1740463449.0,1740463449.0,Cutter,N,0.2926,1.2265,135.16,1494.8,1493.4,99.9,0:30,1.0,,59.2,20.7,39.6,10.9,-5.88,-0.24,1.57,1.2,2.51,972671@1740463449,V3P4DLKO0850A,-4.264068,-2.4484515,untitled,,228.0,972881.0,TokyoBBC Right,,1740463449.0,1740463449.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463449,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
310,11.0,293.0,2025/2/25,11109.17726,10479.17726,1740463484,4.0,1.0,田川,Right,niu,4,荒井慶,Right,TOK,9,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.123,-0.307,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,小村,,,Nothing,,,,,,2505510310,ボール,,11107,https://youtu.be/_3MnIPxHw_o&t=11107,6113,https://youtu.be/5EDcInzAEH4&t=6113,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",7.0,972671.0,TokyoBBC Left,,1740463488.0,1740463488.0,Slider,N,-0.4242,1.0562,111.85,1883.46,374.7,19.89,6:48,1.0,,8.0,-26.5,-10.6,-6.9,-6.71,2.31,1.6,1.16,78.53,972671@1740463488,V3P4DLKO0850A,-8.756559,-6.630632,untitled,,227.0,972881.0,TokyoBBC Right,,1740463488.0,1740463488.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463488,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
311,12.0,294.0,2025/2/25,11125.49486,10495.49486,1740463500,4.0,2.0,田川,Right,niu,4,荒井慶,Right,TOK,9,Bottom,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.25,0.367,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,小村,,,Nothing,,,,,,2505510311,ボール,,11123,https://youtu.be/_3MnIPxHw_o&t=11123,6130,https://youtu.be/5EDcInzAEH4&t=6130,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",6.0,972671.0,TokyoBBC Left,,1740463505.0,1740463505.0,Slider,N,0.2132,1.3117,129.89,1127.57,1119.9,99.32,1:36,1.0,,47.6,30.9,22.6,25.4,-6.58,1.19,1.49,1.19,6.67,972671@1740463505,V3P4DLKO0850A,-4.114229,-2.7809286,untitled,,226.0,972881.0,TokyoBBC Right,,1740463504.0,1740463504.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463504,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
312,13.0,295.0,2025/2/25,11147.17582,10517.17582,1740463522,4.0,3.0,田川,Right,niu,4,荒井慶,Right,TOK,9,Bottom,2,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.746,-0.248,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,小村,,,Nothing,,,,,,2505510312,見逃し,,11145,https://youtu.be/_3MnIPxHw_o&t=11145,6151,https://youtu.be/5EDcInzAEH4&t=6151,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",5.0,972671.0,TokyoBBC Left,,1740463526.0,1740463526.0,Slider,N,-0.1645,0.8195,132.3,1965.54,1918.6,97.61,1:14,1.0,,56.0,10.1,41.1,31.5,-6.99,-1.29,1.55,1.19,12.54,972671@1740463526,V3P4DLKO0850A,-6.2389708,-4.148413,untitled,,225.0,972881.0,TokyoBBC Right,,1740463526.0,1740463526.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463526,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
313,,,2025/2/25,11163.42701,10533.42701,1740463538,,,田川,Right,niu,4,荒井慶,Right,TOK,9,Bottom,2,2,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,小村,,,PickOff,,,,"1,3","1,3",2505510313,牽制,,11161,https://youtu.be/_3MnIPxHw_o&t=11161,6168,https://youtu.be/5EDcInzAEH4&t=6168,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
314,14.0,296.0,2025/2/25,11175.95861,10545.95862,1740463550,4.0,4.0,田川,Right,niu,4,荒井慶,Right,TOK,9,Bottom,2,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.337,0.132,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,小村,,,Nothing,,,,,,2505510314,ボール,,11173,https://youtu.be/_3MnIPxHw_o&t=11173,6180,https://youtu.be/5EDcInzAEH4&t=6180,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",4.0,972671.0,TokyoBBC Left,,1740463556.0,1740463556.0,Cutter,N,0.0249,1.4414,124.29,2010.94,1203.9,59.87,0:48,1.0,,32.1,8.0,25.2,11.1,-6.32,2.08,1.58,1.13,53.22,972671@1740463556,V3P4DLKO0850A,-5.679687,-3.3834064,untitled,,224.0,972881.0,TokyoBBC Right,,1740463555.0,1740463555.0,125.6,124.3,-5.0,-6.2,1344.4089,14.2,11:44,1.0,33.1,161.7,102.7,,V3P4DLKO0850A,972881@1740463555,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
315,15.0,297.0,2025/2/25,11204.89188,10574.89188,1740463579,4.0,5.0,田川,Right,niu,4,荒井慶,Right,TOK,9,Bottom,2,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,1.137,0.12,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,1,小村,,,Nothing,,,,,,2505510315,四球,,11202,https://youtu.be/_3MnIPxHw_o&t=11202,6209,https://youtu.be/5EDcInzAEH4&t=6209,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森,"竹山,大山,小村,荒井慶,スタンリー,佐渡島,水野,堀部,成瀬","小野,野中,皆吉,知念,藤森,中山大,齋藤,森山,中川","武田,大山,堀部,小村,佐渡島,成瀬,荒井慶,竹山,水野","田川,森山,齋藤,皆吉,中川,野中,中山大,知念,藤森","R,R,R,L,R,R,L,R,R,L","R,R,L,L,R,L,L,R,R,R",3.0,972671.0,TokyoBBC Left,,1740463583.0,1740463583.0,Slider,N,0.0091,1.19,130.72,2011.68,1931.4,96.01,1:08,1.0,,50.2,30.7,35.0,24.3,-7.22,0.33,1.51,1.07,16.24,972671@1740463583,V3P4DLKO0850A,-4.591693,-3.179756,untitled,,223.0,972881.0,TokyoBBC Right,,1740463582.0,1740463582.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740463582,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
